date,dash,isPartial
2019-08-06,17.23580562659847,False
2019-08-07,4.3089514066496175,False
2019-08-08,12.92685421994885,False
2019-08-09,0.0,False
2019-08-10,4.924515893313848,False
2019-08-11,4.924515893313848,False
2019-08-12,8.617902813299235,False
2019-08-13,8.412714651077824,False
2019-08-14,8.002338326635003,False
2019-08-15,4.3089514066496175,False
2019-08-16,17.23580562659847,False
2019-08-17,4.719327731092438,False
2019-08-18,4.719327731092438,False
2019-08-19,4.103763244428206,False
2019-08-20,4.103763244428206,False
2019-08-21,4.103763244428206,False
2019-08-22,0.0,False
2019-08-23,18.0,False
2019-08-24,20.0,False
2019-08-25,0.0,False
2019-08-26,17.0,False
2019-08-27,9.0,False
2019-08-28,17.0,False
2019-08-29,9.0,False
2019-08-30,0.0,False
2019-08-31,19.0,False
2019-09-01,0.0,False
2019-09-02,17.0,False
2019-09-03,17.0,False
2019-09-04,8.0,False
2019-09-05,0.0,False
2019-09-06,0.0,False
2019-09-07,10.0,False
2019-09-08,10.0,False
2019-09-09,0.0,False
2019-09-10,0.0,False
2019-09-11,0.0,False
2019-09-12,8.0,False
2019-09-13,26.0,False
2019-09-14,19.0,False
2019-09-15,0.0,False
2019-09-16,17.0,False
2019-09-17,24.0,False
2019-09-18,8.0,False
2019-09-19,34.0,False
2019-09-20,0.0,False
2019-09-21,9.0,False
2019-09-22,0.0,False
2019-09-23,0.0,False
2019-09-24,16.0,False
2019-09-25,8.0,False
2019-09-26,0.0,False
2019-09-27,17.0,False
2019-09-28,10.0,False
2019-09-29,28.0,False
2019-09-30,8.0,False
2019-10-01,0.0,False
2019-10-02,16.0,False
2019-10-03,8.0,False
2019-10-04,0.0,False
2019-10-05,9.0,False
2019-10-06,19.0,False
2019-10-07,8.0,False
2019-10-08,17.0,False
2019-10-09,17.0,False
2019-10-10,8.0,False
2019-10-11,8.0,False
2019-10-12,0.0,False
2019-10-13,0.0,False
2019-10-14,0.0,False
2019-10-15,16.0,False
2019-10-16,0.0,False
2019-10-17,8.0,False
2019-10-18,17.0,False
2019-10-19,9.0,False
2019-10-20,0.0,False
2019-10-21,8.0,False
2019-10-22,16.0,False
2019-10-23,16.0,False
2019-10-24,8.0,False
2019-10-25,0.0,False
2019-10-26,9.0,False
2019-10-27,9.0,False
2019-10-28,24.0,False
2019-10-29,16.0,False
2019-10-30,0.0,False
2019-10-31,0.0,False
2019-11-01,26.0,False
2019-11-02,28.0,False
2019-11-03,0.0,False
2019-11-04,0.0,False
2019-11-05,8.0,False
2019-11-06,0.0,False
2019-11-07,16.0,False
2019-11-08,8.0,False
2019-11-09,0.0,False
2019-11-10,0.0,False
2019-11-11,0.0,False
2019-11-12,8.0,False
2019-11-13,0.0,False
2019-11-14,0.0,False
2019-11-15,8.0,False
2019-11-16,0.0,False
2019-11-17,9.0,False
2019-11-18,0.0,False
2019-11-19,0.0,False
2019-11-20,0.0,False
2019-11-21,8.0,False
2019-11-22,8.0,False
2019-11-23,9.0,False
2019-11-24,18.0,False
2019-11-25,0.0,False
2019-11-26,0.0,False
2019-11-27,8.0,False
2019-11-28,16.0,False
2019-11-29,16.0,False
2019-11-30,9.0,False
2019-12-01,9.0,False
2019-12-02,32.0,False
2019-12-03,24.0,False
2019-12-04,0.0,False
2019-12-05,16.0,False
2019-12-06,9.0,False
2019-12-07,9.0,False
2019-12-08,0.0,False
2019-12-09,0.0,False
2019-12-10,25.0,False
2019-12-11,8.0,False
2019-12-12,8.0,False
2019-12-13,8.0,False
2019-12-14,0.0,False
2019-12-15,0.0,False
2019-12-16,0.0,False
2019-12-17,0.0,False
2019-12-18,25.0,False
2019-12-19,17.0,False
2019-12-20,9.0,False
2019-12-21,9.0,False
2019-12-22,0.0,False
2019-12-23,18.0,False
2019-12-24,9.0,False
2019-12-25,0.0,False
2019-12-26,18.0,False
2019-12-27,0.0,False
2019-12-28,19.0,False
2019-12-29,9.0,False
2019-12-30,44.0,False
2019-12-31,19.0,False
2020-01-01,0.0,False
2020-01-02,0.0,False
2020-01-03,0.0,False
2020-01-04,9.0,False
2020-01-05,18.0,False
2020-01-06,24.0,False
2020-01-07,8.0,False
2020-01-08,8.0,False
2020-01-09,16.0,False
2020-01-10,8.0,False
2020-01-11,18.0,False
2020-01-12,36.0,False
2020-01-13,0.0,False
2020-01-14,49.0,False
2020-01-15,100.0,False
2020-01-16,40.0,False
2020-01-17,24.0,False
2020-01-18,35.0,False
2020-01-19,26.0,False
2020-01-20,8.0,False
2020-01-21,16.0,False
2020-01-22,8.0,False
2020-01-23,0.0,False
2020-01-24,25.0,False
2020-01-25,9.0,False
2020-01-26,18.0,False
2020-01-27,16.0,False
2020-01-28,40.0,False
2020-01-29,39.0,False
2020-01-30,16.0,False
2020-01-31,24.0,False
2020-02-01,18.0,False
2020-02-02,26.0,False
2020-02-03,15.0,False
2020-02-04,8.0,False
2020-02-05,24.0,False
2020-02-06,32.0,False
2020-02-07,24.0,False
2020-02-08,18.0,False
2020-02-09,9.0,False
2020-02-10,46.0,False
2020-02-11,15.0,False
2020-02-12,23.0,False
2020-02-13,23.0,False
2020-02-14,8.0,False
2020-02-15,9.0,False
2020-02-16,9.0,False
2020-02-17,16.0,False
2020-02-18,23.0,False
2020-02-19,111.16666666666667,False
2020-02-20,67.08333333333334,False
2020-02-21,0.0,False
2020-02-22,74.75,False
2020-02-23,49.833333333333336,False
2020-02-24,67.08333333333334,False
2020-02-25,0.0,False
2020-02-26,21.083333333333336,False
2020-02-27,44.083333333333336,False
2020-02-28,23.0,False
2020-02-29,24.916666666666668,False
2020-03-01,49.833333333333336,False
2020-03-02,44.083333333333336,False
2020-03-03,0.0,False
2020-03-04,0.0,False
2020-03-05,0.0,False
2020-03-06,23.0,False
2020-03-07,0.0,False
2020-03-08,74.75,False
2020-03-09,21.083333333333336,False
2020-03-10,65.16666666666667,False
2020-03-11,42.16666666666667,False
2020-03-12,21.083333333333336,False
2020-03-13,88.16666666666667,False
2020-03-14,74.75,False
2020-03-15,74.75,False
2020-03-16,21.083333333333336,False
2020-03-17,21.083333333333336,False
2020-03-18,107.33333333333334,False
2020-03-19,21.083333333333336,False
2020-03-20,21.083333333333336,False
2020-03-21,120.75,False
2020-03-22,23.0,False
2020-03-23,40.25,False
2020-03-24,42.16666666666667,False
2020-03-25,65.16666666666667,False
2020-03-26,65.16666666666667,False
2020-03-27,40.25,False
2020-03-28,46.0,False
2020-03-29,46.0,False
2020-03-30,21.083333333333336,False
2020-03-31,82.41666666666667,False
2020-04-01,42.16666666666667,False
2020-04-02,40.25,False
2020-04-03,21.083333333333336,False
2020-04-04,191.66666666666669,False
2020-04-05,23.0,False
2020-04-06,40.25,False
2020-04-07,21.083333333333336,False
2020-04-08,42.16666666666667,False
2020-04-09,21.083333333333336,False
2020-04-10,44.083333333333336,False
2020-04-11,93.91666666666667,False
2020-04-12,70.91666666666667,False
2020-04-13,42.16666666666667,False
2020-04-14,21.083333333333336,False
2020-04-15,0.0,False
2020-04-16,61.333333333333336,False
2020-04-17,42.16666666666667,False
2020-04-18,69.0,False
2020-04-19,141.83333333333334,False
2020-04-20,0.0,False
2020-04-21,103.5,False
2020-04-22,61.333333333333336,False
2020-04-23,61.333333333333336,False
2020-04-24,21.083333333333336,False
2020-04-25,46.0,False
2020-04-26,69.0,False
2020-04-27,42.16666666666667,False
2020-04-28,40.25,False
2020-04-29,40.25,False
2020-04-30,40.25,False
2020-05-01,111.16666666666667,False
2020-05-02,69.0,False
2020-05-03,23.0,False
2020-05-04,61.333333333333336,False
2020-05-05,19.166666666666668,False
2020-05-06,61.333333333333336,False
2020-05-07,61.333333333333336,False
2020-05-08,86.25,False
2020-05-09,0.0,False
2020-05-10,70.91666666666667,False
2020-05-11,21.083333333333336,False
2020-05-12,103.5,False
2020-05-13,42.16666666666667,False
2020-05-14,21.083333333333336,False
2020-05-15,42.16666666666667,False
2020-05-16,23.0,False
2020-05-17,72.83333333333334,False
2020-05-18,0.0,False
2020-05-19,21.083333333333336,False
2020-05-20,61.333333333333336,False
2020-05-21,65.16666666666667,False
2020-05-22,21.083333333333336,False
2020-05-23,47.91666666666667,False
2020-05-24,72.83333333333334,False
2020-05-25,0.0,False
2020-05-26,63.25,False
2020-05-27,21.083333333333336,False
2020-05-28,21.083333333333336,False
2020-05-29,21.083333333333336,False
2020-05-30,166.75,False
2020-05-31,47.91666666666667,False
2020-06-01,21.083333333333336,False
2020-06-02,42.16666666666667,False
2020-06-03,59.41666666666667,False
2020-06-04,38.333333333333336,False
2020-06-05,40.25,False
2020-06-06,0.0,False
2020-06-07,95.83333333333334,False
2020-06-08,0.0,False
2020-06-09,59.41666666666667,False
2020-06-10,0.0,False
2020-06-11,21.083333333333336,False
2020-06-12,67.08333333333334,False
2020-06-13,0.0,False
2020-06-14,72.83333333333334,False
2020-06-15,21.083333333333336,False
2020-06-16,21.083333333333336,False
2020-06-17,42.16666666666667,False
2020-06-18,21.083333333333336,False
2020-06-19,0.0,False
2020-06-20,49.833333333333336,False
2020-06-21,72.83333333333334,False
2020-06-22,86.25,False
2020-06-23,65.16666666666667,False
2020-06-24,0.0,False
2020-06-25,21.083333333333336,False
2020-06-26,0.0,False
2020-06-27,0.0,False
2020-06-28,0.0,False
2020-06-29,21.083333333333336,False
2020-06-30,0.0,False
2020-07-01,109.25,False
2020-07-02,44.083333333333336,False
2020-07-03,0.0,False
2020-07-04,24.916666666666668,False
2020-07-05,0.0,False
2020-07-06,21.083333333333336,False
2020-07-07,65.16666666666667,False
2020-07-08,23.0,False
2020-07-09,23.0,False
2020-07-10,23.0,False
2020-07-11,49.833333333333336,False
2020-07-12,24.916666666666668,False
2020-07-13,111.16666666666667,False
2020-07-14,67.08333333333334,False
2020-07-15,44.083333333333336,False
2020-07-16,67.08333333333334,False
2020-07-17,46.0,False
2020-07-18,26.833333333333336,False
2020-07-19,78.58333333333334,False
2020-07-20,44.083333333333336,False
2020-07-21,67.08333333333334,False
2020-07-22,0.0,False
2020-07-23,0.0,False
2020-07-24,23.0,False
2020-07-25,76.66666666666667,False
2020-07-26,24.916666666666668,False
2020-07-27,23.0,False
2020-07-28,90.08333333333334,False
2020-07-29,23.0,False
2020-07-30,46.0,False
2020-07-31,23.0,False
2020-08-01,105.41666666666667,False
2020-08-02,76.66666666666667,False
2020-08-03,23.0,False
2020-08-04,21.083333333333336,False
2020-08-05,67.08333333333334,False
2020-08-06,132.25,False
2020-08-07,69.0,False
2020-08-08,76.66666666666667,False
2020-08-09,51.75,False
2020-08-10,44.083333333333336,False
2020-08-11,65.16666666666667,False
2020-08-12,67.08333333333334,False
2020-08-13,44.083333333333336,False
2020-08-14,46.0,False
2020-08-15,0.0,False
2020-08-16,153.33333333333334,False
2020-08-17,25.555555555555557,False
2020-08-18,51.111111111111114,False
2020-08-19,76.66666666666667,False
2020-08-20,76.66666666666667,False
2020-08-21,25.555555555555557,False
2020-08-22,59.62962962962963,False
2020-08-23,59.62962962962963,False
2020-08-24,102.22222222222223,False
2020-08-25,76.66666666666667,False
2020-08-26,51.111111111111114,False
2020-08-27,51.111111111111114,False
2020-08-28,76.66666666666667,False
2020-08-29,0.0,False
2020-08-30,25.555555555555557,False
2020-08-31,25.555555555555557,False
2020-09-01,51.111111111111114,False
2020-09-02,25.555555555555557,False
2020-09-03,0.0,False
2020-09-04,76.66666666666667,False
2020-09-05,93.70370370370371,False
2020-09-06,0.0,False
2020-09-07,25.555555555555557,False
2020-09-08,76.66666666666667,False
2020-09-09,25.555555555555557,False
2020-09-10,76.66666666666667,False
2020-09-11,51.111111111111114,False
2020-09-12,25.555555555555557,False
2020-09-13,85.18518518518519,False
2020-09-14,127.77777777777779,False
2020-09-15,25.555555555555557,False
2020-09-16,51.111111111111114,False
2020-09-17,51.111111111111114,False
2020-09-18,51.111111111111114,False
2020-09-19,25.555555555555557,False
2020-09-20,0.0,False
2020-09-21,51.111111111111114,False
2020-09-22,25.555555555555557,False
2020-09-23,25.555555555555557,False
2020-09-24,51.111111111111114,False
2020-09-25,25.555555555555557,False
2020-09-26,59.62962962962963,False
2020-09-27,0.0,False
2020-09-28,76.66666666666667,False
2020-09-29,76.66666666666667,False
2020-09-30,25.555555555555557,False
2020-10-01,25.555555555555557,False
2020-10-02,0.0,False
2020-10-03,59.62962962962963,False
2020-10-04,0.0,False
2020-10-05,127.77777777777779,False
2020-10-06,0.0,False
2020-10-07,76.66666666666667,False
2020-10-08,51.111111111111114,False
2020-10-09,85.18518518518519,False
2020-10-10,0.0,False
2020-10-11,34.074074074074076,False
2020-10-12,25.555555555555557,False
2020-10-13,0.0,False
2020-10-14,59.62962962962963,False
2020-10-15,25.555555555555557,False
2020-10-16,0.0,False
2020-10-17,93.70370370370371,False
2020-10-18,0.0,False
2020-10-19,110.74074074074075,False
2020-10-20,25.555555555555557,False
2020-10-21,51.111111111111114,False
2020-10-22,85.18518518518519,False
2020-10-23,119.25925925925927,False
2020-10-24,93.70370370370371,False
2020-10-25,0.0,False
2020-10-26,25.555555555555557,False
2020-10-27,25.555555555555557,False
2020-10-28,25.555555555555557,False
2020-10-29,85.18518518518519,False
2020-10-30,0.0,False
2020-10-31,34.074074074074076,False
2020-11-01,59.62962962962963,False
2020-11-02,0.0,False
2020-11-03,25.555555555555557,False
2020-11-04,68.14814814814815,False
2020-11-05,25.555555555555557,False
2020-11-06,0.0,False
2020-11-07,85.18518518518519,False
2020-11-08,59.62962962962963,False
2020-11-09,0.0,False
2020-11-10,51.111111111111114,False
2020-11-11,25.555555555555557,False
2020-11-12,136.2962962962963,False
2020-11-13,25.555555555555557,False
2020-11-14,59.62962962962963,False
2020-11-15,34.074074074074076,False
2020-11-16,76.66666666666667,False
2020-11-17,76.66666666666667,False
2020-11-18,51.111111111111114,False
2020-11-19,25.555555555555557,False
2020-11-20,170.37037037037038,False
2020-11-21,0.0,False
2020-11-22,59.62962962962963,False
2020-11-23,85.18518518518519,False
2020-11-24,161.85185185185185,False
2020-11-25,110.74074074074075,False
2020-11-26,51.111111111111114,False
2020-11-27,0.0,False
2020-11-28,93.70370370370371,False
2020-11-29,34.074074074074076,False
2020-11-30,0.0,False
2020-12-01,102.22222222222223,False
2020-12-02,0.0,False
2020-12-03,110.74074074074075,False
2020-12-04,25.555555555555557,False
2020-12-05,119.25925925925927,False
2020-12-06,85.18518518518519,False
2020-12-07,187.40740740740742,False
2020-12-08,76.66666666666667,False
2020-12-09,25.555555555555557,False
2020-12-10,0.0,False
2020-12-11,25.555555555555557,False
2020-12-12,153.33333333333334,False
2020-12-13,34.074074074074076,False
2020-12-14,161.85185185185185,False
2020-12-15,110.74074074074075,False
2020-12-16,25.555555555555557,False
2020-12-17,51.111111111111114,False
2020-12-18,119.25925925925927,False
2020-12-19,306.6666666666667,False
2020-12-20,93.70370370370371,False
2020-12-21,85.18518518518519,False
2020-12-22,85.18518518518519,False
2020-12-23,0.0,False
2020-12-24,59.62962962962963,False
2020-12-25,170.37037037037038,False
2020-12-26,68.14814814814815,False
2020-12-27,93.70370370370371,False
2020-12-28,59.62962962962963,False
2020-12-29,85.18518518518519,False
2020-12-30,59.62962962962963,False
2020-12-31,34.074074074074076,False
2021-01-01,272.5925925925926,False
2021-01-02,340.74074074074076,False
2021-01-03,247.03703703703707,False
2021-01-04,187.40740740740742,False
2021-01-05,51.111111111111114,False
2021-01-06,468.51851851851853,False
2021-01-07,298.14814814814815,False
2021-01-08,332.22222222222223,False
2021-01-09,298.14814814814815,False
2021-01-10,851.851851851852,False
2021-01-11,374.81481481481484,False
2021-01-12,187.40740740740742,False
2021-01-13,161.85185185185185,False
2021-01-14,247.03703703703707,False
2021-01-15,144.81481481481484,False
2021-01-16,119.25925925925927,False
2021-01-17,85.18518518518519,False
2021-01-18,110.74074074074075,False
2021-01-19,127.77777777777779,False
2021-01-20,76.66666666666667,False
2021-01-21,136.2962962962963,False
2021-01-22,85.18518518518519,False
2021-01-23,59.62962962962963,False
2021-01-24,119.25925925925927,False
2021-01-25,161.85185185185185,False
2021-01-26,25.555555555555557,False
2021-01-27,212.962962962963,False
2021-01-28,110.74074074074075,False
2021-01-29,247.03703703703707,False
2021-01-30,178.8888888888889,False
2021-01-31,187.40740740740742,False
2021-02-01,161.85185185185185,False
2021-02-02,136.2962962962963,False
2021-02-03,349.2592592592593,False
2021-02-04,357.7777777777778,False
2021-02-05,110.74074074074075,False
2021-02-06,119.25925925925927,False
2021-02-07,85.18518518518519,False
2021-02-08,76.66666666666667,False
2021-02-09,323.7037037037037,False
2021-02-10,187.40740740740742,False
2021-02-11,187.40740740740742,False
2021-02-12,230.0,False
2021-02-13,1150.0,False
2021-02-14,517.5,False
2021-02-15,517.5,False
2021-02-16,402.5,False
2021-02-17,241.5,False
2021-02-18,448.5,False
2021-02-19,736.0,False
2021-02-20,632.5,False
2021-02-21,299.0,False
2021-02-22,230.0,False
2021-02-23,333.5,False
2021-02-24,287.5,False
2021-02-25,172.5,False
2021-02-26,253.0,False
2021-02-27,276.0,False
2021-02-28,253.0,False
2021-03-01,126.5,False
2021-03-02,161.0,False
2021-03-03,172.5,False
2021-03-04,115.0,False
2021-03-05,115.0,False
2021-03-06,172.5,False
2021-03-07,80.5,False
2021-03-08,149.5,False
2021-03-09,149.5,False
2021-03-10,195.5,False
2021-03-11,161.0,False
2021-03-12,299.0,False
2021-03-13,172.5,False
2021-03-14,195.5,False
2021-03-15,126.5,False
2021-03-16,207.0,False
2021-03-17,92.0,False
2021-03-18,126.5,False
2021-03-19,310.5,False
2021-03-20,46.0,False
2021-03-21,195.5,False
2021-03-22,115.0,False
2021-03-23,103.5,False
2021-03-24,92.0,False
2021-03-25,138.0,False
2021-03-26,115.0,False
2021-03-27,126.5,False
2021-03-28,80.5,False
2021-03-29,138.0,False
2021-03-30,184.0,False
2021-03-31,46.0,False
2021-04-01,333.5,False
